Index,Arguments,Edge Probability,Edges,Type,Set length
42,4,0.7000000000000001,8,complete,1
42,4,0.7000000000000001,8,preferred,1
42,4,0.7000000000000001,8,stable,1
43,4,0.7000000000000001,6,admissible,1
43,4,0.7000000000000001,6,admissible,1
43,4,0.7000000000000001,6,admissible,2
43,4,0.7000000000000001,6,admissible,0
43,4,0.7000000000000001,6,admissible,1
43,4,0.7000000000000001,6,complete,1
43,4,0.7000000000000001,6,complete,2
43,4,0.7000000000000001,6,complete,0
43,4,0.7000000000000001,6,preferred,1
43,4,0.7000000000000001,6,preferred,2
43,4,0.7000000000000001,6,stable,1
43,4,0.7000000000000001,6,stable,2
44,4,0.7000000000000001,7,admissible,0
44,4,0.7000000000000001,7,admissible,1
44,4,0.7000000000000001,7,complete,1
44,4,0.7000000000000001,7,preferred,1
44,4,0.7000000000000001,7,stable,1
45,4,0.7000000000000001,9,admissible,1
45,4,0.7000000000000001,9,admissible,1
45,4,0.7000000000000001,9,admissible,0
45,4,0.7000000000000001,9,admissible,2
45,4,0.7000000000000001,9,admissible,1
45,4,0.7000000000000001,9,complete,2
45,4,0.7000000000000001,9,complete,1
45,4,0.7000000000000001,9,complete,0
45,4,0.7000000000000001,9,preferred,2
45,4,0.7000000000000001,9,preferred,1
45,4,0.7000000000000001,9,stable,2
45,4,0.7000000000000001,9,stable,1
46,4,0.7000000000000001,9,admissible,0
46,4,0.7000000000000001,9,admissible,1
46,4,0.7000000000000001,9,admissible,1
46,4,0.7000000000000001,9,complete,0
46,4,0.7000000000000001,9,complete,1
46,4,0.7000000000000001,9,complete,1
46,4,0.7000000000000001,9,preferred,1
46,4,0.7000000000000001,9,preferred,1
46,4,0.7000000000000001,9,stable,1
46,4,0.7000000000000001,9,stable,1
47,4,0.7000000000000001,11,admissible,1
47,4,0.7000000000000001,11,admissible,1
47,4,0.7000000000000001,11,admissible,0
47,4,0.7000000000000001,11,admissible,1
47,4,0.7000000000000001,11,complete,1
47,4,0.7000000000000001,11,complete,1
47,4,0.7000000000000001,11,complete,1
47,4,0.7000000000000001,11,complete,0
47,4,0.7000000000000001,11,preferred,1
47,4,0.7000000000000001,11,preferred,1
47,4,0.7000000000000001,11,preferred,1
47,4,0.7000000000000001,11,stable,1
47,4,0.7000000000000001,11,stable,1
47,4,0.7000000000000001,11,stable,1
48,4,0.7000000000000001,8,admissible,0
48,4,0.7000000000000001,8,admissible,1
48,4,0.7000000000000001,8,complete,0
48,4,0.7000000000000001,8,complete,1
48,4,0.7000000000000001,8,preferred,1
48,4,0.7000000000000001,8,stable,1
49,4,0.7000000000000001,9,admissible,0
49,4,0.7000000000000001,9,admissible,1
49,4,0.7000000000000001,9,admissible,1
49,4,0.7000000000000001,9,complete,0
49,4,0.7000000000000001,9,complete,1
49,4,0.7000000000000001,9,complete,1
49,4,0.7000000000000001,9,preferred,1
49,4,0.7000000000000001,9,preferred,1
49,4,0.7000000000000001,9,stable,1
49,4,0.7000000000000001,9,stable,1
50,4,0.7000000000000001,9,admissible,0
50,4,0.7000000000000001,9,admissible,1
50,4,0.7000000000000001,9,admissible,1
50,4,0.7000000000000001,9,complete,0
50,4,0.7000000000000001,9,complete,1
50,4,0.7000000000000001,9,complete,1
50,4,0.7000000000000001,9,preferred,1
50,4,0.7000000000000001,9,preferred,1
50,4,0.7000000000000001,9,stable,1
50,4,0.7000000000000001,9,stable,1
51,4,0.7000000000000001,8,admissible,1
51,4,0.7000000000000001,8,admissible,0
51,4,0.7000000000000001,8,admissible,2
51,4,0.7000000000000001,8,admissible,1
51,4,0.7000000000000001,8,complete,0
51,4,0.7000000000000001,8,complete,1
51,4,0.7000000000000001,8,complete,2
51,4,0.7000000000000001,8,preferred,1
51,4,0.7000000000000001,8,preferred,2
51,4,0.7000000000000001,8,stable,1
51,4,0.7000000000000001,8,stable,2
52,4,0.7000000000000001,10,admissible,1
52,4,0.7000000000000001,10,admissible,1
52,4,0.7000000000000001,10,admissible,0
52,4,0.7000000000000001,10,admissible,1
52,4,0.7000000000000001,10,complete,1
52,4,0.7000000000000001,10,complete,1
52,4,0.7000000000000001,10,complete,1
52,4,0.7000000000000001,10,complete,0
52,4,0.7000000000000001,10,preferred,1
52,4,0.7000000000000001,10,preferred,1
52,4,0.7000000000000001,10,preferred,1
52,4,0.7000000000000001,10,stable,1
52,4,0.7000000000000001,10,stable,1
52,4,0.7000000000000001,10,stable,1
53,4,0.7000000000000001,11,admissible,1
53,4,0.7000000000000001,11,admissible,1
53,4,0.7000000000000001,11,admissible,0
53,4,0.7000000000000001,11,admissible,1
53,4,0.7000000000000001,11,complete,0
53,4,0.7000000000000001,11,complete,1
53,4,0.7000000000000001,11,complete,1
53,4,0.7000000000000001,11,complete,1
53,4,0.7000000000000001,11,preferred,1
53,4,0.7000000000000001,11,preferred,1
53,4,0.7000000000000001,11,preferred,1
53,4,0.7000000000000001,11,stable,1
53,4,0.7000000000000001,11,stable,1
53,4,0.7000000000000001,11,stable,1
54,4,0.7000000000000001,7,admissible,1
54,4,0.7000000000000001,7,admissible,0
54,4,0.7000000000000001,7,admissible,2
54,4,0.7000000000000001,7,admissible,1
54,4,0.7000000000000001,7,complete,0
54,4,0.7000000000000001,7,complete,1
54,4,0.7000000000000001,7,complete,2
54,4,0.7000000000000001,7,preferred,1
54,4,0.7000000000000001,7,preferred,2
54,4,0.7000000000000001,7,stable,1
54,4,0.7000000000000001,7,stable,2
55,4,0.7000000000000001,10,admissible,0
55,4,0.7000000000000001,10,admissible,1
55,4,0.7000000000000001,10,admissible,1
55,4,0.7000000000000001,10,complete,0
55,4,0.7000000000000001,10,complete,1
55,4,0.7000000000000001,10,complete,1
55,4,0.7000000000000001,10,preferred,1
55,4,0.7000000000000001,10,preferred,1
55,4,0.7000000000000001,10,stable,1
55,4,0.7000000000000001,10,stable,1
56,4,0.7000000000000001,9,admissible,1
56,4,0.7000000000000001,9,admissible,1
56,4,0.7000000000000001,9,admissible,1
56,4,0.7000000000000001,9,admissible,0
56,4,0.7000000000000001,9,admissible,2
56,4,0.7000000000000001,9,complete,1
56,4,0.7000000000000001,9,complete,0
56,4,0.7000000000000001,9,complete,2
56,4,0.7000000000000001,9,preferred,1
56,4,0.7000000000000001,9,preferred,2
56,4,0.7000000000000001,9,stable,1
56,4,0.7000000000000001,9,stable,2
57,4,0.7000000000000001,9,admissible,1
57,4,0.7000000000000001,9,admissible,1
57,4,0.7000000000000001,9,admissible,2
57,4,0.7000000000000001,9,admissible,0
57,4,0.7000000000000001,9,admissible,1
57,4,0.7000000000000001,9,complete,2
57,4,0.7000000000000001,9,complete,0
57,4,0.7000000000000001,9,complete,1
57,4,0.7000000000000001,9,preferred,2
57,4,0.7000000000000001,9,preferred,1
57,4,0.7000000000000001,9,stable,2
57,4,0.7000000000000001,9,stable,1
58,4,0.7000000000000001,7,admissible,1
58,4,0.7000000000000001,7,admissible,0
58,4,0.7000000000000001,7,admissible,2
58,4,0.7000000000000001,7,complete,0
58,4,0.7000000000000001,7,complete,2
58,4,0.7000000000000001,7,preferred,2
58,4,0.7000000000000001,7,stable,2
59,4,0.7000000000000001,8,admissible,1
59,4,0.7000000000000001,8,admissible,1
59,4,0.7000000000000001,8,admissible,1
59,4,0.7000000000000001,8,admissible,0
59,4,0.7000000000000001,8,admissible,2
59,4,0.7000000000000001,8,complete,1
59,4,0.7000000000000001,8,complete,0
59,4,0.7000000000000001,8,complete,2
59,4,0.7000000000000001,8,preferred,1
59,4,0.7000000000000001,8,preferred,2
59,4,0.7000000000000001,8,stable,1
59,4,0.7000000000000001,8,stable,2
60,4,0.7000000000000001,7,admissible,0
60,4,0.7000000000000001,7,complete,0
60,4,0.7000000000000001,7,preferred,0
61,4,0.7000000000000001,9,admissible,0
61,4,0.7000000000000001,9,admissible,1
61,4,0.7000000000000001,9,complete,0
61,4,0.7000000000000001,9,complete,1
61,4,0.7000000000000001,9,preferred,1
61,4,0.7000000000000001,9,stable,1
62,4,0.7000000000000001,7,admissible,0
62,4,0.7000000000000001,7,admissible,1
62,4,0.7000000000000001,7,complete,0
62,4,0.7000000000000001,7,complete,1
62,4,0.7000000000000001,7,preferred,1
62,4,0.7000000000000001,7,stable,1
63,4,0.7000000000000001,7,admissible,1
63,4,0.7000000000000001,7,admissible,0
63,4,0.7000000000000001,7,admissible,2
63,4,0.7000000000000001,7,admissible,1
63,4,0.7000000000000001,7,complete,0
63,4,0.7000000000000001,7,complete,1
63,4,0.7000000000000001,7,complete,2
63,4,0.7000000000000001,7,preferred,1
63,4,0.7000000000000001,7,preferred,2
63,4,0.7000000000000001,7,stable,1
63,4,0.7000000000000001,7,stable,2
64,4,0.7000000000000001,6,admissible,1
64,4,0.7000000000000001,6,admissible,1
64,4,0.7000000000000001,6,admissible,0
64,4,0.7000000000000001,6,admissible,2
64,4,0.7000000000000001,6,admissible,2
64,4,0.7000000000000001,6,complete,0
64,4,0.7000000000000001,6,complete,2
64,4,0.7000000000000001,6,complete,2
64,4,0.7000000000000001,6,preferred,2
64,4,0.7000000000000001,6,preferred,2
64,4,0.7000000000000001,6,stable,2
64,4,0.7000000000000001,6,stable,2
65,4,0.7000000000000001,12,admissible,1
65,4,0.7000000000000001,12,admissible,1
65,4,0.7000000000000001,12,admissible,1
65,4,0.7000000000000001,12,admissible,0
65,4,0.7000000000000001,12,admissible,1
65,4,0.7000000000000001,12,complete,1
65,4,0.7000000000000001,12,complete,1
65,4,0.7000000000000001,12,complete,1
65,4,0.7000000000000001,12,complete,0
65,4,0.7000000000000001,12,complete,1
65,4,0.7000000000000001,12,preferred,1
65,4,0.7000000000000001,12,preferred,1
65,4,0.7000000000000001,12,preferred,1
65,4,0.7000000000000001,12,preferred,1
65,4,0.7000000000000001,12,stable,1
65,4,0.7000000000000001,12,stable,1
65,4,0.7000000000000001,12,stable,1
65,4,0.7000000000000001,12,stable,1
66,4,0.7000000000000001,7,admissible,0
66,4,0.7000000000000001,7,admissible,1
66,4,0.7000000000000001,7,complete,0
66,4,0.7000000000000001,7,complete,1
66,4,0.7000000000000001,7,preferred,1
66,4,0.7000000000000001,7,stable,1
67,4,0.7000000000000001,10,admissible,0
67,4,0.7000000000000001,10,admissible,1
67,4,0.7000000000000001,10,admissible,1
67,4,0.7000000000000001,10,complete,0
67,4,0.7000000000000001,10,complete,1
67,4,0.7000000000000001,10,complete,1
67,4,0.7000000000000001,10,preferred,1
67,4,0.7000000000000001,10,preferred,1
67,4,0.7000000000000001,10,stable,1
67,4,0.7000000000000001,10,stable,1
68,4,0.7000000000000001,11,admissible,1
68,4,0.7000000000000001,11,admissible,1
68,4,0.7000000000000001,11,admissible,1
68,4,0.7000000000000001,11,admissible,0
68,4,0.7000000000000001,11,complete,1
68,4,0.7000000000000001,11,complete,1
68,4,0.7000000000000001,11,complete,1
68,4,0.7000000000000001,11,complete,0
68,4,0.7000000000000001,11,preferred,1
68,4,0.7000000000000001,11,preferred,1
68,4,0.7000000000000001,11,preferred,1
68,4,0.7000000000000001,11,stable,1
68,4,0.7000000000000001,11,stable,1
68,4,0.7000000000000001,11,stable,1
69,4,0.7000000000000001,11,admissible,1
69,4,0.7000000000000001,11,admissible,1
69,4,0.7000000000000001,11,admissible,0
69,4,0.7000000000000001,11,admissible,1
69,4,0.7000000000000001,11,complete,1
69,4,0.7000000000000001,11,complete,1
69,4,0.7000000000000001,11,complete,1
69,4,0.7000000000000001,11,complete,0
69,4,0.7000000000000001,11,preferred,1
69,4,0.7000000000000001,11,preferred,1
69,4,0.7000000000000001,11,preferred,1
69,4,0.7000000000000001,11,stable,1
69,4,0.7000000000000001,11,stable,1
69,4,0.7000000000000001,11,stable,1
70,4,0.7000000000000001,8,admissible,0
70,4,0.7000000000000001,8,admissible,1
70,4,0.7000000000000001,8,complete,0
70,4,0.7000000000000001,8,complete,1
70,4,0.7000000000000001,8,preferred,1
70,4,0.7000000000000001,8,stable,1
71,4,0.7000000000000001,8,admissible,0
71,4,0.7000000000000001,8,admissible,1
71,4,0.7000000000000001,8,complete,0
71,4,0.7000000000000001,8,complete,1
71,4,0.7000000000000001,8,preferred,1
71,4,0.7000000000000001,8,stable,1
72,4,0.7000000000000001,9,admissible,0
72,4,0.7000000000000001,9,admissible,1
72,4,0.7000000000000001,9,admissible,1
72,4,0.7000000000000001,9,complete,0
72,4,0.7000000000000001,9,complete,1
72,4,0.7000000000000001,9,complete,1
72,4,0.7000000000000001,9,preferred,1
72,4,0.7000000000000001,9,preferred,1
72,4,0.7000000000000001,9,stable,1
72,4,0.7000000000000001,9,stable,1
73,4,0.7000000000000001,9,admissible,0
73,4,0.7000000000000001,9,admissible,1
73,4,0.7000000000000001,9,complete,0
73,4,0.7000000000000001,9,complete,1
73,4,0.7000000000000001,9,preferred,1
73,4,0.7000000000000001,9,stable,1
74,4,0.7000000000000001,10,admissible,0
74,4,0.7000000000000001,10,admissible,1
74,4,0.7000000000000001,10,admissible,1
74,4,0.7000000000000001,10,complete,0
74,4,0.7000000000000001,10,complete,1
74,4,0.7000000000000001,10,complete,1
74,4,0.7000000000000001,10,preferred,1
74,4,0.7000000000000001,10,preferred,1
74,4,0.7000000000000001,10,stable,1
74,4,0.7000000000000001,10,stable,1
75,4,0.7000000000000001,10,admissible,0
75,4,0.7000000000000001,10,admissible,1
75,4,0.7000000000000001,10,admissible,1
75,4,0.7000000000000001,10,complete,0
75,4,0.7000000000000001,10,complete,1
75,4,0.7000000000000001,10,complete,1
75,4,0.7000000000000001,10,preferred,1
75,4,0.7000000000000001,10,preferred,1
75,4,0.7000000000000001,10,stable,1
75,4,0.7000000000000001,10,stable,1
76,4,0.7000000000000001,10,admissible,0
76,4,0.7000000000000001,10,admissible,1
76,4,0.7000000000000001,10,admissible,1
76,4,0.7000000000000001,10,complete,0
76,4,0.7000000000000001,10,complete,1
76,4,0.7000000000000001,10,complete,1
76,4,0.7000000000000001,10,preferred,1
76,4,0.7000000000000001,10,preferred,1
76,4,0.7000000000000001,10,stable,1
76,4,0.7000000000000001,10,stable,1
77,4,0.7000000000000001,9,admissible,0
77,4,0.7000000000000001,9,admissible,1
77,4,0.7000000000000001,9,admissible,1
77,4,0.7000000000000001,9,complete,0
77,4,0.7000000000000001,9,complete,1
77,4,0.7000000000000001,9,complete,1
77,4,0.7000000000000001,9,preferred,1
77,4,0.7000000000000001,9,preferred,1
77,4,0.7000000000000001,9,stable,1
77,4,0.7000000000000001,9,stable,1
78,4,0.7000000000000001,7,admissible,0
78,4,0.7000000000000001,7,admissible,1
78,4,0.7000000000000001,7,complete,0
78,4,0.7000000000000001,7,complete,1
78,4,0.7000000000000001,7,preferred,1
78,4,0.7000000000000001,7,stable,1
79,4,0.7000000000000001,9,admissible,0
79,4,0.7000000000000001,9,admissible,1
79,4,0.7000000000000001,9,complete,0
79,4,0.7000000000000001,9,complete,1
79,4,0.7000000000000001,9,preferred,1
79,4,0.7000000000000001,9,stable,1
80,4,0.7000000000000001,11,admissible,1
80,4,0.7000000000000001,11,admissible,1
80,4,0.7000000000000001,11,admissible,0
80,4,0.7000000000000001,11,admissible,1
80,4,0.7000000000000001,11,complete,0
80,4,0.7000000000000001,11,complete,1
80,4,0.7000000000000001,11,complete,1
80,4,0.7000000000000001,11,complete,1
80,4,0.7000000000000001,11,preferred,1
80,4,0.7000000000000001,11,preferred,1
80,4,0.7000000000000001,11,preferred,1
80,4,0.7000000000000001,11,stable,1
80,4,0.7000000000000001,11,stable,1
80,4,0.7000000000000001,11,stable,1
81,4,0.7000000000000001,8,admissible,0
81,4,0.7000000000000001,8,admissible,1
81,4,0.7000000000000001,8,complete,0
81,4,0.7000000000000001,8,complete,1
81,4,0.7000000000000001,8,preferred,1
81,4,0.7000000000000001,8,stable,1
82,4,0.7000000000000001,8,admissible,0
82,4,0.7000000000000001,8,admissible,1
82,4,0.7000000000000001,8,admissible,1
82,4,0.7000000000000001,8,complete,0
82,4,0.7000000000000001,8,complete,1
82,4,0.7000000000000001,8,complete,1
82,4,0.7000000000000001,8,preferred,1
82,4,0.7000000000000001,8,preferred,1
82,4,0.7000000000000001,8,stable,1
82,4,0.7000000000000001,8,stable,1
83,4,0.7000000000000001,8,admissible,1
83,4,0.7000000000000001,8,admissible,0
83,4,0.7000000000000001,8,admissible,2
83,4,0.7000000000000001,8,admissible,1
83,4,0.7000000000000001,8,complete,0
83,4,0.7000000000000001,8,complete,2
83,4,0.7000000000000001,8,preferred,2
83,4,0.7000000000000001,8,stable,2
84,4,0.7000000000000001,11,admissible,1
84,4,0.7000000000000001,11,admissible,1
84,4,0.7000000000000001,11,admissible,0
84,4,0.7000000000000001,11,admissible,1
84,4,0.7000000000000001,11,complete,1
84,4,0.7000000000000001,11,complete,1
84,4,0.7000000000000001,11,complete,1
84,4,0.7000000000000001,11,complete,0
84,4,0.7000000000000001,11,preferred,1
84,4,0.7000000000000001,11,preferred,1
84,4,0.7000000000000001,11,preferred,1
84,4,0.7000000000000001,11,stable,1
84,4,0.7000000000000001,11,stable,1
84,4,0.7000000000000001,11,stable,1
85,4,0.7000000000000001,10,admissible,0
85,4,0.7000000000000001,10,admissible,1
85,4,0.7000000000000001,10,admissible,1
85,4,0.7000000000000001,10,complete,0
85,4,0.7000000000000001,10,complete,1
85,4,0.7000000000000001,10,complete,1
85,4,0.7000000000000001,10,preferred,1
85,4,0.7000000000000001,10,preferred,1
85,4,0.7000000000000001,10,stable,1
85,4,0.7000000000000001,10,stable,1
86,4,0.7000000000000001,10,admissible,0
86,4,0.7000000000000001,10,admissible,1
86,4,0.7000000000000001,10,admissible,1
86,4,0.7000000000000001,10,complete,0
86,4,0.7000000000000001,10,complete,1
86,4,0.7000000000000001,10,complete,1
86,4,0.7000000000000001,10,preferred,1
86,4,0.7000000000000001,10,preferred,1
86,4,0.7000000000000001,10,stable,1
86,4,0.7000000000000001,10,stable,1
87,4,0.7000000000000001,10,admissible,1
87,4,0.7000000000000001,10,admissible,1
87,4,0.7000000000000001,10,admissible,1
87,4,0.7000000000000001,10,admissible,0
87,4,0.7000000000000001,10,admissible,2
87,4,0.7000000000000001,10,admissible,1
87,4,0.7000000000000001,10,complete,1
87,4,0.7000000000000001,10,complete,0
87,4,0.7000000000000001,10,complete,2
87,4,0.7000000000000001,10,complete,1
87,4,0.7000000000000001,10,preferred,1
87,4,0.7000000000000001,10,preferred,2
87,4,0.7000000000000001,10,preferred,1
87,4,0.7000000000000001,10,stable,1
87,4,0.7000000000000001,10,stable,2
87,4,0.7000000000000001,10,stable,1
88,4,0.7000000000000001,10,admissible,1
88,4,0.7000000000000001,10,admissible,1
88,4,0.7000000000000001,10,admissible,0
88,4,0.7000000000000001,10,admissible,1
88,4,0.7000000000000001,10,complete,0
88,4,0.7000000000000001,10,complete,1
88,4,0.7000000000000001,10,complete,1
88,4,0.7000000000000001,10,complete,1
88,4,0.7000000000000001,10,preferred,1
88,4,0.7000000000000001,10,preferred,1
88,4,0.7000000000000001,10,preferred,1
88,4,0.7000000000000001,10,stable,1
88,4,0.7000000000000001,10,stable,1
88,4,0.7000000000000001,10,stable,1
89,4,0.7000000000000001,10,admissible,0
89,4,0.7000000000000001,10,admissible,1
89,4,0.7000000000000001,10,admissible,1
89,4,0.7000000000000001,10,complete,0
89,4,0.7000000000000001,10,complete,1
89,4,0.7000000000000001,10,complete,1
89,4,0.7000000000000001,10,preferred,1
89,4,0.7000000000000001,10,preferred,1
89,4,0.7000000000000001,10,stable,1
89,4,0.7000000000000001,10,stable,1
90,4,0.7000000000000001,7,admissible,1
90,4,0.7000000000000001,7,admissible,1
90,4,0.7000000000000001,7,admissible,2
90,4,0.7000000000000001,7,admissible,0
90,4,0.7000000000000001,7,admissible,2
90,4,0.7000000000000001,7,admissible,1
90,4,0.7000000000000001,7,complete,1
90,4,0.7000000000000001,7,complete,2
90,4,0.7000000000000001,7,complete,2
90,4,0.7000000000000001,7,complete,0
90,4,0.7000000000000001,7,preferred,2
90,4,0.7000000000000001,7,preferred,2
90,4,0.7000000000000001,7,stable,2
90,4,0.7000000000000001,7,stable,2
91,4,0.7000000000000001,9,admissible,1
91,4,0.7000000000000001,9,admissible,1
91,4,0.7000000000000001,9,admissible,0
91,4,0.7000000000000001,9,admissible,2
91,4,0.7000000000000001,9,admissible,1
91,4,0.7000000000000001,9,complete,0
91,4,0.7000000000000001,9,complete,2
91,4,0.7000000000000001,9,complete,1
91,4,0.7000000000000001,9,preferred,2
91,4,0.7000000000000001,9,preferred,1
91,4,0.7000000000000001,9,stable,2
91,4,0.7000000000000001,9,stable,1
92,4,0.7000000000000001,11,admissible,1
92,4,0.7000000000000001,11,admissible,1
92,4,0.7000000000000001,11,admissible,0
92,4,0.7000000000000001,11,admissible,1
92,4,0.7000000000000001,11,complete,1
92,4,0.7000000000000001,11,complete,1
92,4,0.7000000000000001,11,complete,1
92,4,0.7000000000000001,11,complete,0
92,4,0.7000000000000001,11,preferred,1
92,4,0.7000000000000001,11,preferred,1
92,4,0.7000000000000001,11,preferred,1
92,4,0.7000000000000001,11,stable,1
92,4,0.7000000000000001,11,stable,1
92,4,0.7000000000000001,11,stable,1
93,4,0.7000000000000001,8,admissible,0
93,4,0.7000000000000001,8,complete,0
93,4,0.7000000000000001,8,preferred,0
94,4,0.7000000000000001,10,admissible,0
94,4,0.7000000000000001,10,admissible,1
94,4,0.7000000000000001,10,admissible,1
94,4,0.7000000000000001,10,complete,0
94,4,0.7000000000000001,10,complete,1
94,4,0.7000000000000001,10,complete,1
94,4,0.7000000000000001,10,preferred,1
94,4,0.7000000000000001,10,preferred,1
94,4,0.7000000000000001,10,stable,1
94,4,0.7000000000000001,10,stable,1
95,4,0.7000000000000001,9,admissible,0
95,4,0.7000000000000001,9,admissible,1
95,4,0.7000000000000001,9,complete,0
95,4,0.7000000000000001,9,complete,1
95,4,0.7000000000000001,9,preferred,1
95,4,0.7000000000000001,9,stable,1
96,4,0.7000000000000001,10,admissible,0
96,4,0.7000000000000001,10,admissible,1
96,4,0.7000000000000001,10,admissible,1
96,4,0.7000000000000001,10,complete,0
96,4,0.7000000000000001,10,complete,1
96,4,0.7000000000000001,10,complete,1
96,4,0.7000000000000001,10,preferred,1
96,4,0.7000000000000001,10,preferred,1
96,4,0.7000000000000001,10,stable,1
96,4,0.7000000000000001,10,stable,1
97,4,0.7000000000000001,9,admissible,0
97,4,0.7000000000000001,9,admissible,1
97,4,0.7000000000000001,9,admissible,1
97,4,0.7000000000000001,9,complete,0
97,4,0.7000000000000001,9,complete,1
97,4,0.7000000000000001,9,complete,1
97,4,0.7000000000000001,9,preferred,1
97,4,0.7000000000000001,9,preferred,1
97,4,0.7000000000000001,9,stable,1
97,4,0.7000000000000001,9,stable,1
98,4,0.7000000000000001,10,admissible,0
98,4,0.7000000000000001,10,admissible,1
98,4,0.7000000000000001,10,admissible,1
98,4,0.7000000000000001,10,complete,0
98,4,0.7000000000000001,10,complete,1
98,4,0.7000000000000001,10,complete,1
98,4,0.7000000000000001,10,preferred,1
98,4,0.7000000000000001,10,preferred,1
98,4,0.7000000000000001,10,stable,1
98,4,0.7000000000000001,10,stable,1
99,4,0.7000000000000001,8,admissible,0
99,4,0.7000000000000001,8,admissible,1
99,4,0.7000000000000001,8,admissible,1
99,4,0.7000000000000001,8,complete,0
99,4,0.7000000000000001,8,complete,1
99,4,0.7000000000000001,8,complete,1
99,4,0.7000000000000001,8,preferred,1
99,4,0.7000000000000001,8,preferred,1
99,4,0.7000000000000001,8,stable,1
99,4,0.7000000000000001,8,stable,1
100,4,0.7000000000000001,9,admissible,0
100,4,0.7000000000000001,9,admissible,1
100,4,0.7000000000000001,9,admissible,1
100,4,0.7000000000000001,9,complete,0
100,4,0.7000000000000001,9,complete,1
100,4,0.7000000000000001,9,complete,1
100,4,0.7000000000000001,9,preferred,1
100,4,0.7000000000000001,9,preferred,1
100,4,0.7000000000000001,9,stable,1
100,4,0.7000000000000001,9,stable,1
101,4,0.7000000000000001,9,admissible,0
101,4,0.7000000000000001,9,admissible,1
101,4,0.7000000000000001,9,admissible,1
101,4,0.7000000000000001,9,complete,0
101,4,0.7000000000000001,9,complete,1
101,4,0.7000000000000001,9,complete,1
101,4,0.7000000000000001,9,preferred,1
101,4,0.7000000000000001,9,preferred,1
101,4,0.7000000000000001,9,stable,1
101,4,0.7000000000000001,9,stable,1
102,4,0.7000000000000001,9,admissible,1
102,4,0.7000000000000001,9,admissible,1
102,4,0.7000000000000001,9,admissible,2
102,4,0.7000000000000001,9,admissible,0
102,4,0.7000000000000001,9,admissible,1
102,4,0.7000000000000001,9,complete,2
102,4,0.7000000000000001,9,complete,0
102,4,0.7000000000000001,9,complete,1
102,4,0.7000000000000001,9,preferred,2
102,4,0.7000000000000001,9,preferred,1
102,4,0.7000000000000001,9,stable,2
102,4,0.7000000000000001,9,stable,1
103,4,0.7000000000000001,6,admissible,1
103,4,0.7000000000000001,6,admissible,0
103,4,0.7000000000000001,6,admissible,2
103,4,0.7000000000000001,6,admissible,1
103,4,0.7000000000000001,6,complete,0
103,4,0.7000000000000001,6,complete,2
103,4,0.7000000000000001,6,complete,1
103,4,0.7000000000000001,6,preferred,2
103,4,0.7000000000000001,6,preferred,1
103,4,0.7000000000000001,6,stable,2
103,4,0.7000000000000001,6,stable,1
104,4,0.7000000000000001,10,admissible,1
104,4,0.7000000000000001,10,admissible,1
104,4,0.7000000000000001,10,admissible,1
104,4,0.7000000000000001,10,admissible,0
104,4,0.7000000000000001,10,complete,1
104,4,0.7000000000000001,10,complete,1
104,4,0.7000000000000001,10,complete,1
104,4,0.7000000000000001,10,complete,0
104,4,0.7000000000000001,10,preferred,1
104,4,0.7000000000000001,10,preferred,1
104,4,0.7000000000000001,10,preferred,1
104,4,0.7000000000000001,10,stable,1
104,4,0.7000000000000001,10,stable,1
104,4,0.7000000000000001,10,stable,1
105,4,0.7000000000000001,8,admissible,1
105,4,0.7000000000000001,8,admissible,1
105,4,0.7000000000000001,8,admissible,0
105,4,0.7000000000000001,8,admissible,2
105,4,0.7000000000000001,8,admissible,1
105,4,0.7000000000000001,8,complete,2
105,4,0.7000000000000001,8,complete,1
105,4,0.7000000000000001,8,complete,0
105,4,0.7000000000000001,8,preferred,1
105,4,0.7000000000000001,8,preferred,2
105,4,0.7000000000000001,8,stable,1
105,4,0.7000000000000001,8,stable,2
106,4,0.7000000000000001,11,admissible,1
106,4,0.7000000000000001,11,admissible,1
106,4,0.7000000000000001,11,admissible,0
106,4,0.7000000000000001,11,admissible,1
106,4,0.7000000000000001,11,complete,0
106,4,0.7000000000000001,11,complete,1
106,4,0.7000000000000001,11,complete,1
106,4,0.7000000000000001,11,complete,1
106,4,0.7000000000000001,11,preferred,1
106,4,0.7000000000000001,11,preferred,1
106,4,0.7000000000000001,11,preferred,1
106,4,0.7000000000000001,11,stable,1
106,4,0.7000000000000001,11,stable,1
106,4,0.7000000000000001,11,stable,1
107,4,0.7000000000000001,8,admissible,1
107,4,0.7000000000000001,8,admissible,2
107,4,0.7000000000000001,8,admissible,0
107,4,0.7000000000000001,8,admissible,1
107,4,0.7000000000000001,8,complete,0
107,4,0.7000000000000001,8,complete,1
107,4,0.7000000000000001,8,complete,2
107,4,0.7000000000000001,8,preferred,2
107,4,0.7000000000000001,8,preferred,1
107,4,0.7000000000000001,8,stable,1
107,4,0.7000000000000001,8,stable,2
108,4,0.7000000000000001,8,admissible,1
108,4,0.7000000000000001,8,admissible,2
108,4,0.7000000000000001,8,admissible,0
108,4,0.7000000000000001,8,admissible,1
108,4,0.7000000000000001,8,complete,2
108,4,0.7000000000000001,8,preferred,2
108,4,0.7000000000000001,8,stable,2
109,4,0.7000000000000001,8,admissible,0
109,4,0.7000000000000001,8,admissible,1
109,4,0.7000000000000001,8,admissible,1
